paragraph_no,compound_name,iupac_name,inchi,smiles,has_structure_fig,other_info,opsin_smiles,opsin_inchi,pubchem_smiles,pubchem_inchi,cir_smiles,cir_inchi,selected_inchi,selected_count,selected_sources
[0948],Compound 121,Heptadecan-9-yl 8-((3-aminopropyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,,,False,Also named Heptadecan-9-yl 8-((3-chloropropyl)(8-(nonyloxy)-8-oxooctyl)amino)octanoate,NCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C45H90N2O4/c1-4-7-10-13-16-25-32-42-50-44(48)36-28-21-17-23-30-39-47(41-33-38-46)40-31-24-18-22-29-37-45(49)51-43(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h43H,4-42,46H2,1-3H3",,"InChI=1S/C45H90N2O4/c1-4-7-10-13-16-25-32-42-50-44(48)36-28-21-17-23-30-39-47(41-33-38-46)40-31-24-18-22-29-37-45(49)51-43(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h43H,4-42,46H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCCN)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C45H90N2O4/c1-4-7-10-13-16-25-32-42-50-44(48)36-28-21-17-23-30-39-47(41-33-38-46)40-31-24-18-22-29-37-45(49)51-43(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h43H,4-42,46H2,1-3H3","InChI=1/C45H90N2O4/c1-4-7-10-13-16-25-32-42-50-44(48)36-28-21-17-23-30-39-47(41-33-38-46)40-31-24-18-22-29-37-45(49)51-43(34-26-19-14-11-8-5-2)35-27-20-15-12-9-6-3/h43H,4-42,46H2,1-3H3",2,OPSIN;CIR
[0960],Compound 122,Heptadecan-9-yl 8-((6-(decan-2-yloxy)-6-oxohexyl)(2-hydroxyethyl)amino)octanoate,,,False,,CC(CCCCCCCC)OC(CCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO)=O,"InChI=1/C43H85NO5/c1-5-8-11-14-18-24-31-40(4)48-42(46)34-28-23-30-37-44(38-39-45)36-29-22-17-21-27-35-43(47)49-41(32-25-19-15-12-9-6-2)33-26-20-16-13-10-7-3/h40-41,45H,5-39H2,1-4H3",,,CCCCCCCCC(C)OC(=O)CCCCCN(CCO)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C43H85NO5/c1-5-8-11-14-18-24-31-40(4)48-42(46)34-28-23-30-37-44(38-39-45)36-29-22-17-21-27-35-43(47)49-41(32-25-19-15-12-9-6-2)33-26-20-16-13-10-7-3/h40-41,45H,5-39H2,1-4H3","InChI=1/C43H85NO5/c1-5-8-11-14-18-24-31-40(4)48-42(46)34-28-23-30-37-44(38-39-45)36-29-22-17-21-27-35-43(47)49-41(32-25-19-15-12-9-6-2)33-26-20-16-13-10-7-3/h40-41,45H,5-39H2,1-4H3",2,OPSIN;CIR
[0964],Compound 123,8-(8-(heptadecan-9-yloxy)-8-oxooctyl)amino)octanoate,,,False,,,,,,,,,0,
[0972],Compound 124,"Di(heptadecan-9-yl) 8,8′-(methylazanediyl)dioctanoate",,,False,,CN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C51H101NO4/c1-6-10-14-18-24-32-40-48(41-33-25-19-15-11-7-2)55-50(53)44-36-28-22-30-38-46-52(5)47-39-31-23-29-37-45-51(54)56-49(42-34-26-20-16-12-8-3)43-35-27-21-17-13-9-4/h48-49H,6-47H2,1-5H3",,,CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(C)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C51H101NO4/c1-6-10-14-18-24-32-40-48(41-33-25-19-15-11-7-2)55-50(53)44-36-28-22-30-38-46-52(5)47-39-31-23-29-37-45-51(54)56-49(42-34-26-20-16-12-8-3)43-35-27-21-17-13-9-4/h48-49H,6-47H2,1-5H3","InChI=1/C51H101NO4/c1-6-10-14-18-24-32-40-48(41-33-25-19-15-11-7-2)55-50(53)44-36-28-22-30-38-46-52(5)47-39-31-23-29-37-45-51(54)56-49(42-34-26-20-16-12-8-3)43-35-27-21-17-13-9-4/h48-49H,6-47H2,1-5H3",2,OPSIN;CIR
[0976],Compound 125,3-((8-(Heptadecan-9-yloxy)-8-oxooctyl)(8-(nonyloxy)-8-oxooctyl)amino)propanoic acid,,,False,,CCCCCCCCC(CCCCCCCC)OC(CCCCCCCN(CCC(=O)O)CCCCCCCC(=O)OCCCCCCCCC)=O,"InChI=1/C45H87NO6/c1-4-7-10-13-16-25-32-41-51-44(49)35-28-21-17-23-30-38-46(40-37-43(47)48)39-31-24-18-22-29-36-45(50)52-42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42H,4-41H2,1-3H3,(H,47,48)/f/h47H",,"InChI=1S/C45H87NO6/c1-4-7-10-13-16-25-32-41-51-44(49)35-28-21-17-23-30-38-46(40-37-43(47)48)39-31-24-18-22-29-36-45(50)52-42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42H,4-41H2,1-3H3,(H,47,48)",CCCCCCCCCOC(=O)CCCCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCC(O)=O,"InChI=1/C45H87NO6/c1-4-7-10-13-16-25-32-41-51-44(49)35-28-21-17-23-30-38-46(40-37-43(47)48)39-31-24-18-22-29-36-45(50)52-42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42H,4-41H2,1-3H3,(H,47,48)/f/h47H","InChI=1/C45H87NO6/c1-4-7-10-13-16-25-32-41-51-44(49)35-28-21-17-23-30-38-46(40-37-43(47)48)39-31-24-18-22-29-36-45(50)52-42(33-26-19-14-11-8-5-2)34-27-20-15-12-9-6-3/h42H,4-41H2,1-3H3,(H,47,48)/f/h47H",2,OPSIN;CIR
[0988],Compound 126,Heptadecan-9-yl 8-(methyl(4-(nonyloxy)-4-oxobutyl)amino)octanoate,,,False,,CN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCCC(=O)OCCCCCCCCC,"InChI=1/C39H77NO4/c1-5-8-11-14-17-23-28-36-43-38(41)33-29-35-40(4)34-27-22-18-21-26-32-39(42)44-37(30-24-19-15-12-9-6-2)31-25-20-16-13-10-7-3/h37H,5-36H2,1-4H3",,"InChI=1S/C39H77NO4/c1-5-8-11-14-17-23-28-36-43-38(41)33-29-35-40(4)34-27-22-18-21-26-32-39(42)44-37(30-24-19-15-12-9-6-2)31-25-20-16-13-10-7-3/h37H,5-36H2,1-4H3",CCCCCCCCCOC(=O)CCCN(C)CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC,"InChI=1/C39H77NO4/c1-5-8-11-14-17-23-28-36-43-38(41)33-29-35-40(4)34-27-22-18-21-26-32-39(42)44-37(30-24-19-15-12-9-6-2)31-25-20-16-13-10-7-3/h37H,5-36H2,1-4H3","InChI=1/C39H77NO4/c1-5-8-11-14-17-23-28-36-43-38(41)33-29-35-40(4)34-27-22-18-21-26-32-39(42)44-37(30-24-19-15-12-9-6-2)31-25-20-16-13-10-7-3/h37H,5-36H2,1-4H3",2,OPSIN;CIR
[0996],Compound 127,Nonyl 8-((9-((bis(nonyloxy)phosphoryl)oxy)nonyl)(2-hydroxyethyl)amino)octanoate,,,False,MS (ES): m/z (MH+) 805.1 for C46H94NO7P,C(CCCCCCCC)OP(=O)(OCCCCCCCCC)OCCCCCCCCCN(CCCCCCCC(=O)OCCCCCCCCC)CCO,"InChI=1/C46H94NO7P/c1-4-7-10-13-18-26-33-42-51-46(49)37-30-23-22-25-32-39-47(40-41-48)38-31-24-17-16-21-29-36-45-54-55(50,52-43-34-27-19-14-11-8-5-2)53-44-35-28-20-15-12-9-6-3/h48H,4-45H2,1-3H3",,"InChI=1S/C46H94NO7P/c1-4-7-10-13-18-26-33-42-51-46(49)37-30-23-22-25-32-39-47(40-41-48)38-31-24-17-16-21-29-36-45-54-55(50,52-43-34-27-19-14-11-8-5-2)53-44-35-28-20-15-12-9-6-3/h48H,4-45H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCCCO[P](=O)(OCCCCCCCCC)OCCCCCCCCC,"InChI=1/C46H94NO7P/c1-4-7-10-13-18-26-33-42-51-46(49)37-30-23-22-25-32-39-47(40-41-48)38-31-24-17-16-21-29-36-45-54-55(50,52-43-34-27-19-14-11-8-5-2)53-44-35-28-20-15-12-9-6-3/h48H,4-45H2,1-3H3","InChI=1/C46H94NO7P/c1-4-7-10-13-18-26-33-42-51-46(49)37-30-23-22-25-32-39-47(40-41-48)38-31-24-17-16-21-29-36-45-54-55(50,52-43-34-27-19-14-11-8-5-2)53-44-35-28-20-15-12-9-6-3/h48H,4-45H2,1-3H3",2,OPSIN;CIR
[0996],Compound 128,Heptadecan-9-yl 8-((6-((1-cyclopropylnonyl)oxy)-6-oxohexyl)(2-hydroxyethyl)amino)octanoate,,,False,,C1(CC1)C(CCCCCCCC)OC(CCCCCN(CCCCCCCC(=O)OC(CCCCCCCC)CCCCCCCC)CCO)=O,"InChI=1/C45H87NO5/c1-4-7-10-13-17-23-30-42(31-24-18-14-11-8-5-2)50-44(48)33-26-20-16-21-28-37-46(39-40-47)38-29-22-27-34-45(49)51-43(41-35-36-41)32-25-19-15-12-9-6-3/h41-43,47H,4-40H2,1-3H3",,"InChI=1S/C45H87NO5/c1-4-7-10-13-17-23-30-42(31-24-18-14-11-8-5-2)50-44(48)33-26-20-16-21-28-37-46(39-40-47)38-29-22-27-34-45(49)51-43(41-35-36-41)32-25-19-15-12-9-6-3/h41-43,47H,4-40H2,1-3H3",CCCCCCCCC(CCCCCCCC)OC(=O)CCCCCCCN(CCO)CCCCCC(=O)OC(CCCCCCCC)C1CC1,"InChI=1/C45H87NO5/c1-4-7-10-13-17-23-30-42(31-24-18-14-11-8-5-2)50-44(48)33-26-20-16-21-28-37-46(39-40-47)38-29-22-27-34-45(49)51-43(41-35-36-41)32-25-19-15-12-9-6-3/h41-43,47H,4-40H2,1-3H3","InChI=1/C45H87NO5/c1-4-7-10-13-17-23-30-42(31-24-18-14-11-8-5-2)50-44(48)33-26-20-16-21-28-37-46(39-40-47)38-29-22-27-34-45(49)51-43(41-35-36-41)32-25-19-15-12-9-6-3/h41-43,47H,4-40H2,1-3H3",2,OPSIN;CIR
[1004],Compound 130,Decan-2-yl 8-((8-(dioctylamino)-8-oxooctyl)(2-hydroxyethyl)amino)octanoate,,,False,,C(CCCCCCC)N(C(CCCCCCCN(CCCCCCCC(=O)OC(C)CCCCCCCC)CCO)=O)CCCCCCCC,"InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(4)50-44(49)35-28-21-18-23-30-37-45(40-41-47)36-29-22-17-20-27-34-43(48)46(38-31-24-15-12-9-6-2)39-32-25-16-13-10-7-3/h42,47H,5-41H2,1-4H3",,"InChI=1S/C44H88N2O4/c1-5-8-11-14-19-26-33-42(4)50-44(49)35-28-21-18-23-30-37-45(40-41-47)36-29-22-17-20-27-34-43(48)46(38-31-24-15-12-9-6-2)39-32-25-16-13-10-7-3/h42,47H,5-41H2,1-4H3",CCCCCCCCC(C)OC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)N(CCCCCCCC)CCCCCCCC,"InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(4)50-44(49)35-28-21-18-23-30-37-45(40-41-47)36-29-22-17-20-27-34-43(48)46(38-31-24-15-12-9-6-2)39-32-25-16-13-10-7-3/h42,47H,5-41H2,1-4H3","InChI=1/C44H88N2O4/c1-5-8-11-14-19-26-33-42(4)50-44(49)35-28-21-18-23-30-37-45(40-41-47)36-29-22-17-20-27-34-43(48)46(38-31-24-15-12-9-6-2)39-32-25-16-13-10-7-3/h42,47H,5-41H2,1-4H3",2,OPSIN;CIR
[1008],Compound 131,Nonyl 8-((7-((bis(octyloxy)phosphoryl)oxy)heptyl)(2-hydroxyethyl)amino)octanoate,,,False,,C(CCCCCCC)OP(=O)(OCCCCCCCC)OCCCCCCCN(CCCCCCCC(=O)OCCCCCCCCC)CCO,"InChI=1/C42H86NO7P/c1-4-7-10-13-16-22-29-38-47-42(45)33-26-19-17-20-27-34-43(36-37-44)35-28-21-18-25-32-41-50-51(46,48-39-30-23-14-11-8-5-2)49-40-31-24-15-12-9-6-3/h44H,4-41H2,1-3H3",,"InChI=1S/C42H86NO7P/c1-4-7-10-13-16-22-29-38-47-42(45)33-26-19-17-20-27-34-43(36-37-44)35-28-21-18-25-32-41-50-51(46,48-39-30-23-14-11-8-5-2)49-40-31-24-15-12-9-6-3/h44H,4-41H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCC,"InChI=1/C42H86NO7P/c1-4-7-10-13-16-22-29-38-47-42(45)33-26-19-17-20-27-34-43(36-37-44)35-28-21-18-25-32-41-50-51(46,48-39-30-23-14-11-8-5-2)49-40-31-24-15-12-9-6-3/h44H,4-41H2,1-3H3","InChI=1/C42H86NO7P/c1-4-7-10-13-16-22-29-38-47-42(45)33-26-19-17-20-27-34-43(36-37-44)35-28-21-18-25-32-41-50-51(46,48-39-30-23-14-11-8-5-2)49-40-31-24-15-12-9-6-3/h44H,4-41H2,1-3H3",2,OPSIN;CIR
[1016],Compound 132,Decan-2-yl 8-((7-((bis(octyloxy)phosphoryl)oxy)heptyl)(2-hydroxyethyl)amino)octanoate,,,False,"Molecular Weight: Not specified, Description: Not specified.",C(CCCCCCC)OP(=O)(OCCCCCCCC)OCCCCCCCN(CCCCCCCC(=O)OC(C)CCCCCCCC)CCO,"InChI=1/C43H88NO7P/c1-5-8-11-14-19-26-33-42(4)51-43(46)34-27-20-17-21-28-35-44(37-38-45)36-29-22-18-25-32-41-50-52(47,48-39-30-23-15-12-9-6-2)49-40-31-24-16-13-10-7-3/h42,45H,5-41H2,1-4H3",,"InChI=1S/C43H88NO7P/c1-5-8-11-14-19-26-33-42(4)51-43(46)34-27-20-17-21-28-35-44(37-38-45)36-29-22-18-25-32-41-50-52(47,48-39-30-23-15-12-9-6-2)49-40-31-24-16-13-10-7-3/h42,45H,5-41H2,1-4H3",CCCCCCCCO[P](=O)(OCCCCCCCC)OCCCCCCCN(CCO)CCCCCCCC(=O)OC(C)CCCCCCCC,"InChI=1/C43H88NO7P/c1-5-8-11-14-19-26-33-42(4)51-43(46)34-27-20-17-21-28-35-44(37-38-45)36-29-22-18-25-32-41-50-52(47,48-39-30-23-15-12-9-6-2)49-40-31-24-16-13-10-7-3/h42,45H,5-41H2,1-4H3","InChI=1/C43H88NO7P/c1-5-8-11-14-19-26-33-42(4)51-43(46)34-27-20-17-21-28-35-44(37-38-45)36-29-22-18-25-32-41-50-52(47,48-39-30-23-15-12-9-6-2)49-40-31-24-16-13-10-7-3/h42,45H,5-41H2,1-4H3",2,OPSIN;CIR
[1020],Compound 133,"((2-Hydroxyethyl)azanediyl)bis(nonane-9,1-diyl) bis(2-hexyldecanoate)",,,False,,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCCCCCCCCOC(C(CCCCCCCC)CCCCCC)=O)CCO)CCCCCCCC,"InChI=1/C52H103NO5/c1-5-9-13-17-25-33-41-49(39-31-15-11-7-3)51(55)57-47-37-29-23-19-21-27-35-43-53(45-46-54)44-36-28-22-20-24-30-38-48-58-52(56)50(40-32-16-12-8-4)42-34-26-18-14-10-6-2/h49-50,54H,5-48H2,1-4H3",,"InChI=1S/C52H103NO5/c1-5-9-13-17-25-33-41-49(39-31-15-11-7-3)51(55)57-47-37-29-23-19-21-27-35-43-53(45-46-54)44-36-28-22-20-24-30-38-48-58-52(56)50(40-32-16-12-8-4)42-34-26-18-14-10-6-2/h49-50,54H,5-48H2,1-4H3",CCCCCCCCC(CCCCCC)C(=O)OCCCCCCCCCN(CCO)CCCCCCCCCOC(=O)C(CCCCCC)CCCCCCCC,"InChI=1/C52H103NO5/c1-5-9-13-17-25-33-41-49(39-31-15-11-7-3)51(55)57-47-37-29-23-19-21-27-35-43-53(45-46-54)44-36-28-22-20-24-30-38-48-58-52(56)50(40-32-16-12-8-4)42-34-26-18-14-10-6-2/h49-50,54H,5-48H2,1-4H3","InChI=1/C52H103NO5/c1-5-9-13-17-25-33-41-49(39-31-15-11-7-3)51(55)57-47-37-29-23-19-21-27-35-43-53(45-46-54)44-36-28-22-20-24-30-38-48-58-52(56)50(40-32-16-12-8-4)42-34-26-18-14-10-6-2/h49-50,54H,5-48H2,1-4H3",2,OPSIN;CIR
[1024],Compound 134,9-((2-Hydroxyethyl)(8-(nonyloxy)-8-oxooctyl)amino)nonyl 2-hexyldecanoate,,,False,,C(CCCCC)C(C(=O)OCCCCCCCCCN(CCCCCCCC(=O)OCCCCCCCCC)CCO)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-17-24-31-40-49-43(47)35-28-21-19-23-30-37-45(38-39-46)36-29-22-16-15-18-25-32-41-50-44(48)42(33-26-12-9-6-3)34-27-20-14-11-8-5-2/h42,46H,4-41H2,1-3H3",,"InChI=1S/C44H87NO5/c1-4-7-10-13-17-24-31-40-49-43(47)35-28-21-19-23-30-37-45(38-39-46)36-29-22-16-15-18-25-32-41-50-44(48)42(33-26-12-9-6-3)34-27-20-14-11-8-5-2/h42,46H,4-41H2,1-3H3",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCCCOC(=O)C(CCCCCC)CCCCCCCC,"InChI=1/C44H87NO5/c1-4-7-10-13-17-24-31-40-49-43(47)35-28-21-19-23-30-37-45(38-39-46)36-29-22-16-15-18-25-32-41-50-44(48)42(33-26-12-9-6-3)34-27-20-14-11-8-5-2/h42,46H,4-41H2,1-3H3","InChI=1/C44H87NO5/c1-4-7-10-13-17-24-31-40-49-43(47)35-28-21-19-23-30-37-45(38-39-46)36-29-22-16-15-18-25-32-41-50-44(48)42(33-26-12-9-6-3)34-27-20-14-11-8-5-2/h42,46H,4-41H2,1-3H3",2,OPSIN;CIR
[1032],Compound 136,"Nonyl 8-((2-hydroxyethyl)((9Z,12Z)-octadeca-9,12-dien-1-yl)amino)octanoate",,,False,,OCCN(CCCCCCCC(=O)OCCCCCCCCC)CCCCCCCC\C=C/C\C=C/CCCCC,"InChI=1/C37H71NO3/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-24-28-32-38(34-35-39)33-29-25-22-23-27-31-37(40)41-36-30-26-21-10-8-6-4-2/h11-12,14-15,39H,3-10,13,16-36H2,1-2H3/b12-11-,15-14-",,"InChI=1S/C37H71NO3/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-24-28-32-38(34-35-39)33-29-25-22-23-27-31-37(40)41-36-30-26-21-10-8-6-4-2/h11-12,14-15,39H,3-10,13,16-36H2,1-2H3/b12-11-,15-14-",CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC\C=C/C/C=C\CCCCC,"InChI=1/C37H71NO3/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-24-28-32-38(34-35-39)33-29-25-22-23-27-31-37(40)41-36-30-26-21-10-8-6-4-2/h11-12,14-15,39H,3-10,13,16-36H2,1-2H3/b12-11-,15-14-","InChI=1/C37H71NO3/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-24-28-32-38(34-35-39)33-29-25-22-23-27-31-37(40)41-36-30-26-21-10-8-6-4-2/h11-12,14-15,39H,3-10,13,16-36H2,1-2H3/b12-11-,15-14-",2,OPSIN;CIR
[1045],Compound 137,Methyl 12-(dodecyl(2-hydroxyethyl)amino)dodecanoate,,,False,,C(CCCCCCCCCCC)N(CCCCCCCCCCCC(=O)OC)CCO,"InChI=1/C27H55NO3/c1-3-4-5-6-7-8-11-14-17-20-23-28(25-26-29)24-21-18-15-12-9-10-13-16-19-22-27(30)31-2/h29H,3-26H2,1-2H3",,"InChI=1S/C27H55NO3/c1-3-4-5-6-7-8-11-14-17-20-23-28(25-26-29)24-21-18-15-12-9-10-13-16-19-22-27(30)31-2/h29H,3-26H2,1-2H3",CCCCCCCCCCCCN(CCO)CCCCCCCCCCCC(=O)OC,"InChI=1/C27H55NO3/c1-3-4-5-6-7-8-11-14-17-20-23-28(25-26-29)24-21-18-15-12-9-10-13-16-19-22-27(30)31-2/h29H,3-26H2,1-2H3","InChI=1/C27H55NO3/c1-3-4-5-6-7-8-11-14-17-20-23-28(25-26-29)24-21-18-15-12-9-10-13-16-19-22-27(30)31-2/h29H,3-26H2,1-2H3",2,OPSIN;CIR
[1056],Compound 138,"Dinonyl 8,8′-((2-hydroxyethyl)azanediyl)dioctanoate",,,False,,OCCN(CCCCCCCC(=O)OCCCCCCCCC)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C36H71NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h38H,3-34H2,1-2H3",,,CCCCCCCCCOC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OCCCCCCCCC,"InChI=1/C36H71NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h38H,3-34H2,1-2H3","InChI=1/C36H71NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h38H,3-34H2,1-2H3",2,OPSIN;CIR
[1062],Compound 139,"Di((Z)-non-2-en-1-yl) 8,8′-((2-hydroxyethyl)azanediyl)dioctanoate",,,False,"1H NMR (300 MHz, CDCl3) δ: ppm 4.05 (m, 4H); 3.57 (br. m, 2H); 2.71-2.38 (br. m, 6H); 2.29 (m, 4H), 1.71-1.01 (br. m, 49H), 0.88 (m, 6H).",OCCN(CCCCCCCC(=O)OC\C=C/CCCCCC)CCCCCCCC(=O)OC\C=C/CCCCCC,"InChI=1/C36H67NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h19-20,25-26,38H,3-18,21-24,27-34H2,1-2H3/b25-19-,26-20-",,,CCCCCC\C=C/COC(=O)CCCCCCCN(CCO)CCCCCCCC(=O)OC\C=C/CCCCCC,"InChI=1/C36H67NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h19-20,25-26,38H,3-18,21-24,27-34H2,1-2H3/b25-19-,26-20-","InChI=1/C36H67NO5/c1-3-5-7-9-11-19-25-33-41-35(39)27-21-15-13-17-23-29-37(31-32-38)30-24-18-14-16-22-28-36(40)42-34-26-20-12-10-8-6-4-2/h19-20,25-26,38H,3-18,21-24,27-34H2,1-2H3/b25-19-,26-20-",2,OPSIN;CIR
[1067],Compound 140,"Di((Z)-undec-2-en-1-yl) 6,6′-((2-hydroxyethyl)azanediyl)dihexanoate",,,False,,OCCN(CCCCCC(=O)OC\C=C/CCCCCCCC)CCCCCC(=O)OC\C=C/CCCCCCCC,"InChI=1/C36H67NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h17-18,25-26,38H,3-16,19-24,27-34H2,1-2H3/b25-17-,26-18-",,,CCCCCCCC\C=C/COC(=O)CCCCCN(CCO)CCCCCC(=O)OC\C=C/CCCCCCCC,"InChI=1/C36H67NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h17-18,25-26,38H,3-16,19-24,27-34H2,1-2H3/b25-17-,26-18-","InChI=1/C36H67NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h17-18,25-26,38H,3-16,19-24,27-34H2,1-2H3/b25-17-,26-18-",2,OPSIN;CIR
[1073],Compound 141,"Diundecyl 6,6′-((2-hydroxyethyl)azanediyl)dihexanoate",,,True,Synthesized following Representative Procedure 3.,OCCN(CCCCCC(=O)OCCCCCCCCCCC)CCCCCC(=O)OCCCCCCCCCCC,"InChI=1/C36H71NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h38H,3-34H2,1-2H3",,,CCCCCCCCCCCOC(=O)CCCCCN(CCO)CCCCCC(=O)OCCCCCCCCCCC,"InChI=1/C36H71NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h38H,3-34H2,1-2H3","InChI=1/C36H71NO5/c1-3-5-7-9-11-13-15-17-25-33-41-35(39)27-21-19-23-29-37(31-32-38)30-24-20-22-28-36(40)42-34-26-18-16-14-12-10-8-6-4-2/h38H,3-34H2,1-2H3",2,OPSIN;CIR
[1077],Compound 142,"12,12′-((2-Hydroxyethyl)azanediyl)didodecanoate",,,False,,OCCN(CCCCCCCCCCCC(=O)[O-])CCCCCCCCCCCC(=O)[O-],"InChI=1/C26H51NO5/c28-24-23-27(21-17-13-9-5-1-3-7-11-15-19-25(29)30)22-18-14-10-6-2-4-8-12-16-20-26(31)32/h28H,1-24H2,(H,29,30)(H,31,32)/p-2/fC26H49NO5/q-2",,,OCCN(CCCCCCCCCCCC([O-])=O)CCCCCCCCCCCC([O-])=O,"InChI=1/C26H51NO5/c28-24-23-27(21-17-13-9-5-1-3-7-11-15-19-25(29)30)22-18-14-10-6-2-4-8-12-16-20-26(31)32/h28H,1-24H2,(H,29,30)(H,31,32)/p-2/fC26H49NO5/q-2","InChI=1/C26H51NO5/c28-24-23-27(21-17-13-9-5-1-3-7-11-15-19-25(29)30)22-18-14-10-6-2-4-8-12-16-20-26(31)32/h28H,1-24H2,(H,29,30)(H,31,32)/p-2/fC26H49NO5/q-2",2,OPSIN;CIR
