"Index","LNP_ID","Experiment_ID","Formulation_ID","IL_name_x","IL_SMILES","IL_protonated_SMILES","IL_head_name","IL_head_SMILES","IL_linker_name","IL_linker_SMILES","IL_tail1_name","IL_tail1_SMILES","IL_tail2_name","IL_tail2_SMILES","IL_tail3_name","IL_tail3_SMILES","IL_tail4_name","IL_tail4_SMILES","IL_molratio_x","IL_to_nucleicacid_massratio","IL_to_nucleicacid_chargeratio","HL_name_x","HL_SMILES","HL_molratio_x","CHL_name_x","CHL_SMILES","CHL_molratio_x","PEG_name_x","PEG_SMILES","PEG_molratio_x","fifthcomponent_name","fifthcomponent_SMILES","fifthcomponent_molratio","Aqueous_buffer","Dialysis_buffer","Mixing_method","Model","Model_type","Model_target","Route_of_administration","Cargo","Cargo_type","Dose_ug_nucleicacid","Experiment_method","Experiment_batching","Experiment_value","Publication_link","Publication_PMID","Heavy.Atoms","Rings","Aromatic.Rings","Rotatable.Bonds","van.der.Waals.Molecular.Volume","Topological.Polar.Surface.Area","Hydrogen.Bond.Donors","Hydrogen.Bond.Acceptors","LogP","Molar.Refractivity","Fraction.sp3.Carbons","sp3.Carbons","Nitrogen.Count","Molecular.Weight","has_ester","has_carbonate","has_disulfide","0","1","2","lnpdb_row_id","IL_name_y","HL_name_y","CHL_name_y","PEG_name_y","IL_molratio_y","HL_molratio_y","CHL_molratio_y","PEG_molratio_y","count_lnpdb","matched_id"
13086,"LNP_0013086","LX_2024","LX_2024_F65","5-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)C(CC)CCCC)c1",5,"CN(C)CCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.845115107,"https://www.nature.com/articles/s41467-024-45422-9",38424061,33,1,1,17,462.345758,67.87,1,6,5.5814,134.5847,0.703703704,2,2,462.675,"True","False","False","5","A2","T7b2","Row64","5-A2-7b2","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row105"
13087,"LNP_0013087","LX_2024","LX_2024_F66","5-A2-8","CCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCC)c1","CCCCCCCCC(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)CCCCCCCC)c1",5,"CN(C)CCN",,,"A2_T8","CCCCCCCCC(=O)OC1=CC(=CC(=C1)OC(=O)CCCCCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.59259566,"https://www.nature.com/articles/s41467-024-45422-9",38424061,35,1,1,21,490.3770581,67.87,1,6,6.6498,143.9587,0.724137931,0,2,490.729,"True","False","False","5","A2","T8","Row65","5-A2-8","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row106"
13089,"LNP_0013089","LX_2024","LX_2024_F68","5-A2-9","CCCCCCCCCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCCCCCCCC)c1","CCCCCCCCCC(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)CCCCCCCCC)c1",5,"CN(C)CCN",,,"A2_T9","CCCCCCCCCC(=O)OC1=CC(C=O)=CC(OC(=O)CCCCCCCCC)=C1",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.794418617,"https://www.nature.com/articles/s41467-024-45422-9",38424061,37,1,1,23,518.4083582,67.87,1,6,7.43,153.1927,0.741935484,0,2,518.783,"True","False","False","5","A2","T9","Row67","5-A2-9","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row108"
13090,"LNP_0013090","LX_2024","LX_2024_F69","5-A2-9b","CCCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCCCC)c1","CCCCCC(C)CCC(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)CCC(C)CCCCC)c1",5,"CN(C)CCN",,,"A2_T9b","CCCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.664409154,"https://www.nature.com/articles/s41467-024-45422-9",38424061,37,1,1,21,518.4083582,67.87,1,6,7.1418,153.0527,0.741935484,2,2,518.783,"True","False","False","5","A2","T9b","Row68","5-A2-9b","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row109"
13091,"LNP_0013091","LX_2024","LX_2024_F70","5-A2-9b2","CCCCC(CC)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)CCC(CC)CCCC)c1",5,"CN(C)CCN",,,"A2_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-1.047753837,"https://www.nature.com/articles/s41467-024-45422-9",38424061,37,1,1,21,518.4083582,67.87,1,6,7.1418,153.0527,0.741935484,2,2,518.783,"True","False","False","5","A2","T9b2","Row69","5-A2-9b2","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row110"
13092,"LNP_0013092","LX_2024","LX_2024_F71","5-A3-6b","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCC[N+](C)(C)[H])c(OC(=O)C(C)CCCC)c1",5,"CN(C)CCN",,,"A3_T6b","CCCCCCC(=O)OC1=CC(=CC(=C1OC(=O)CCCCCC)OC(=O)CCCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.05531983,"https://www.nature.com/articles/s41467-024-45422-9",38424061,40,1,1,20,562.3981874,94.17,1,8,6.5329,159.6747,0.71875,3,2,562.792,"True","False","False","5","A3","T6b","Row70","5-A3-6b","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row111"
13093,"LNP_0013093","LX_2024","LX_2024_F72","5-A3-7b","CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCCN(C)C)c(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCCC)c(CNCC[N+](C)(C)[H])c(OC(=O)C(C)CCCCC)c1",5,"CN(C)CCN",,,"A3_T7b","CCCCCC(C)C(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)C(C)CCCCC)OC(=O)C(C)CCCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.447331001,"https://www.nature.com/articles/s41467-024-45422-9",38424061,43,1,1,23,604.4451376,94.17,1,8,7.7032,173.5257,0.742857143,3,2,604.873,"True","False","False","5","A3","T7b","Row71","5-A3-7b","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row112"
13094,"LNP_0013094","LX_2024","LX_2024_F73","5-A3-7b2","CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCCN(C)C)c(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(OC(=O)C(CC)CCCC)c(CNCC[N+](C)(C)[H])c(OC(=O)C(CC)CCCC)c1",5,"CN(C)CCN",,,"A3_T7b2","CCCCC(CC)C(=O)OC1=CC(OC(=O)C(CC)CCCC)=C(C=O)C(OC(=O)C(CC)CCCC)=C1",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.402444775,"https://www.nature.com/articles/s41467-024-45422-9",38424061,43,1,1,23,604.4451376,94.17,1,8,7.7032,173.5257,0.742857143,3,2,604.873,"True","False","False","5","A3","T7b2","Row72","5-A3-7b2","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row113"
13097,"LNP_0013097","LX_2024","LX_2024_F76","6-A2-6","CCCCCCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCCCCC)c1","CCCCCCC(=O)Oc1cc(CNCCC[N+](C)(C)[H])cc(OC(=O)CCCCCC)c1",6,"CN(C)CCCN",,,"A2_T6","CCCCCCC(=O)OC1=CC(C=O)=CC(OC(=O)CCCCCC)=C1",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.094052548,"https://www.nature.com/articles/s41467-024-45422-9",38424061,32,1,1,18,448.3301079,67.87,1,6,5.4795,130.1077,0.692307692,0,2,448.648,"True","False","False","6","A2","T6","Row75","6-A2-6","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row116"
13098,"LNP_0013098","LX_2024","LX_2024_F77","6-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCCC[N+](C)(C)[H])cc(OC(=O)C(C)CCCC)c1",6,"CN(C)CCCN",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",0.129262511,"https://www.nature.com/articles/s41467-024-45422-9",38424061,32,1,1,16,448.3301079,67.87,1,6,5.1913,129.9677,0.692307692,2,2,448.648,"True","False","False","6","A2","T6b","Row76","6-A2-6b","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row117"
13100,"LNP_0013100","LX_2024","LX_2024_F79","6-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCCC[N+](C)(C)[H])cc(OC(=O)C(C)CCCCC)c1",6,"CN(C)CCCN",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-0.232010235,"https://www.nature.com/articles/s41467-024-45422-9",38424061,34,1,1,18,476.361408,67.87,1,6,5.9715,139.2017,0.714285714,2,2,476.702,"True","False","False","6","A2","T7b","Row78","6-A2-7b","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,1,"Row119"
13101,"LNP_0013101","LX_2024","LX_2024_F80","6-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCCC[N+](C)(C)[H])cc(OC(=O)C(CC)CCCC)c1",6,"CN(C)CCCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate",,"handmixed","in_vitro","HeLa","in_vitro","in_vitro","mRNA","FLuc",0.01,"luminescence_normalized","individual",-1.252505223,"https://www.nature.com/articles/s41467-024-45422-9",38424061,34,1,1,18,476.361408,67.87,1,6,5.9715,139.2017,0.714285714,2,2,476.702,"True","False","False","6","A2","T7b2","Row79","6-A2-7b2","DOPE","Cholesterol","PEG2000",35,16,46.5,2.5,8,"Row120"
