"Index","LNP_ID","Experiment_ID","Formulation_ID","IL_name_x","IL_SMILES","IL_protonated_SMILES","IL_head_name","IL_head_SMILES","IL_linker_name","IL_linker_SMILES","IL_tail1_name","IL_tail1_SMILES","IL_tail2_name","IL_tail2_SMILES","IL_tail3_name","IL_tail3_SMILES","IL_tail4_name","IL_tail4_SMILES","IL_molratio","IL_to_nucleicacid_massratio","IL_to_nucleicacid_chargeratio","HL_name_x","HL_SMILES","HL_molratio","CHL_name_x","CHL_SMILES","CHL_molratio","PEG_name_x","PEG_SMILES","PEG_molratio","fifthcomponent_name","fifthcomponent_SMILES","fifthcomponent_molratio","Aqueous_buffer","Dialysis_buffer","Mixing_method","Model","Model_type","Model_target","Route_of_administration","Cargo","Cargo_type","Dose_ug_nucleicacid","Experiment_method","Experiment_batching","Experiment_value","Publication_link","Publication_PMID","Heavy.Atoms","Rings","Aromatic.Rings","Rotatable.Bonds","van.der.Waals.Molecular.Volume","Topological.Polar.Surface.Area","Hydrogen.Bond.Donors","Hydrogen.Bond.Acceptors","LogP","Molar.Refractivity","Fraction.sp3.Carbons","sp3.Carbons","Nitrogen.Count","Molecular.Weight","has_ester","has_carbonate","has_disulfide","0","1","2","lnpdb_row_id","IL_name_y","HL_name_y","CHL_name_y","PEG_name_y","atlas_ratio","ratio_order","count_atlas","atlas_row_ids","count_lnpdb","IL_ratio","HL_ratio","CHL_ratio","PEG_ratio","matched_id"
13656,"LNP_0013656","LX_2024","LX_2024_F635","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.368391235,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row634","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13657,"LNP_0013657","LX_2024","LX_2024_F636","1-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCN(C)CCNCc2cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c2)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCC[N+](C)(CCNCc2cc(OC(=O)C(C)CCCC)cc(OC(=O)C(C)CCCC)c2)[H])cc(OC(=O)C(C)CCCC)c1",1,"CN(CCN)CCN",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",1.625787337,"https://www.nature.com/articles/s41467-024-45422-9",38424061,58,2,2,30,809.5554164,132.5,2,11,9.4246,231.0904,0.659574468,4,3,810.13,"True","False","False","1","A2","T6b","Row635","1-A2-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row0']",15,35,16,46.5,2.5,"Row1"
13658,"LNP_0013658","LX_2024","LX_2024_F637","5-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)C(C)CCCC)c1",5,"CN(C)CCN",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.150397208,"https://www.nature.com/articles/s41467-024-45422-9",38424061,31,1,1,15,434.3144578,67.87,1,6,4.8012,125.3507,0.68,2,2,434.621,"True","False","False","5","A2","T6b","Row636","5-A2-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row74']",8,35,16,46.5,2.5,"Row75"
13659,"LNP_0013659","LX_2024","LX_2024_F638","9-A2-6b","CCCCC(C)C(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(CNCCN2CC[N+](C)([H])CC2)cc(OC(=O)C(C)CCCC)c1",9,"CN1CCN(CCN)CC1",,,"A2_T6b","CCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.125209032,"https://www.nature.com/articles/s41467-024-45422-9",38424061,35,2,1,15,489.356657,71.11,1,7,4.487,140.7337,0.714285714,2,3,489.701,"True","False","False","9","A2","T6b","Row637","9-A2-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row75']",8,35,16,46.5,2.5,"Row91"
13661,"LNP_0013661","LX_2024","LX_2024_F640","8-A2-7b","CCCCCC(C)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(C)CCCCC)c1","CCCCCC(C)C(=O)Oc1cc(CNCCC[N+](CC)(CC)[H])cc(OC(=O)C(C)CCCCC)c1",8,"CCN(CC)CCCN",,,"A2_T7b","CCCCCC(C)C(=O)OC1=CC(=CC(=C1)OC(=O)C(C)CCCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.287843178,"https://www.nature.com/articles/s41467-024-45422-9",38424061,36,1,1,20,504.3927081,67.87,1,6,6.7517,148.4357,0.733333333,2,2,504.756,"True","False","False","8","A2","T7b","Row639","8-A2-7b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row77']",8,35,16,46.5,2.5,"Row87"
13662,"LNP_0013662","LX_2024","LX_2024_F641","8-A2-7b2","CCCCC(CC)C(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)C(CC)CCCC)c1","CCCCC(CC)C(=O)Oc1cc(CNCCC[N+](CC)(CC)[H])cc(OC(=O)C(CC)CCCC)c1",8,"CCN(CC)CCCN",,,"A2_T7b2","CCCCC(CC)C(=O)OC1=CC(=CC(=C1)OC(=O)C(CC)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.809026499,"https://www.nature.com/articles/s41467-024-45422-9",38424061,36,1,1,20,504.3927081,67.87,1,6,6.7517,148.4357,0.733333333,2,2,504.756,"True","False","False","8","A2","T7b2","Row640","8-A2-7b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row78']",8,35,16,46.5,2.5,"Row88"
13663,"LNP_0013663","LX_2024","LX_2024_F642","5-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCN(C)C)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCC[N+](C)(C)[H])cc(OC(=O)CCC(C)CCCC)c1",5,"CN(C)CCN",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",0.283513882,"https://www.nature.com/articles/s41467-024-45422-9",38424061,35,1,1,19,490.3770581,67.87,1,6,6.3616,143.8187,0.724137931,2,2,490.729,"True","False","False","5","A2","T8b","Row641","5-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row79']",8,35,16,46.5,2.5,"Row76"
13664,"LNP_0013664","LX_2024","LX_2024_F643","6-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCCN(C)C)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCCC[N+](C)(C)[H])cc(OC(=O)CCC(C)CCCC)c1",6,"CN(C)CCCN",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.931424511,"https://www.nature.com/articles/s41467-024-45422-9",38424061,36,1,1,20,504.3927081,67.87,1,6,6.7517,148.4357,0.733333333,2,2,504.756,"True","False","False","6","A2","T8b","Row642","6-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row80']",8,35,16,46.5,2.5,"Row80"
13665,"LNP_0013665","LX_2024","LX_2024_F644","7-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCN(CC)CC)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCC[N+](CC)(CC)[H])cc(OC(=O)CCC(C)CCCC)c1",7,"CCN(CC)CCN",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.179852842,"https://www.nature.com/articles/s41467-024-45422-9",38424061,37,1,1,21,518.4083582,67.87,1,6,7.1418,153.0527,0.741935484,2,2,518.783,"True","False","False","7","A2","T8b","Row643","7-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row81']",8,35,16,46.5,2.5,"Row83"
13666,"LNP_0013666","LX_2024","LX_2024_F645","8-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCCN(CC)CC)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCCC[N+](CC)(CC)[H])cc(OC(=O)CCC(C)CCCC)c1",8,"CCN(CC)CCCN",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.266331376,"https://www.nature.com/articles/s41467-024-45422-9",38424061,38,1,1,22,532.4240083,67.87,1,6,7.5319,157.6697,0.75,2,2,532.81,"True","False","False","8","A2","T8b","Row644","8-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row82']",8,35,16,46.5,2.5,"Row89"
13667,"LNP_0013667","LX_2024","LX_2024_F646","9-A2-8b","CCCCC(C)CCC(=O)Oc1cc(CNCCN2CCN(C)CC2)cc(OC(=O)CCC(C)CCCC)c1","CCCCC(C)CCC(=O)Oc1cc(CNCCN2CC[N+](C)([H])CC2)cc(OC(=O)CCC(C)CCCC)c1",9,"CN1CCN(CCN)CC1",,,"A2_T8b","CCCCC(C)CCC(=O)OC1=CC(=CC(=C1)OC(=O)CCC(C)CCCC)C=O",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",1.031415023,"https://www.nature.com/articles/s41467-024-45422-9",38424061,39,2,1,19,545.4192572,71.11,1,7,6.0474,159.2017,0.75,2,3,545.809,"True","False","False","9","A2","T8b","Row645","9-A2-8b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row83']",8,35,16,46.5,2.5,"Row92"
13668,"LNP_0013668","LX_2024","LX_2024_F647","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.15990096,"https://www.nature.com/articles/s41467-024-45422-9",38424061,94,2,2,58,1318.004577,185.1,2,15,19.9098,382.8444,0.772151899,6,3,1318.958,"True","False","False","1","A3","T9b2","Row646","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13669,"LNP_0013669","LX_2024","LX_2024_F648","1-A3-9b2","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCCN(C)CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)c(OC(=O)CCC(CC)CCCC)c1","CCCCC(CC)CCC(=O)Oc1cc(OC(=O)CCC(CC)CCCC)c(CNCC[N+](C)(CCNCc2c(OC(=O)CCC(CC)CCCC)cc(OC(=O)CCC(CC)CCCC)cc2OC(=O)CCC(CC)CCCC)[H])c(OC(=O)CCC(CC)CCCC)c1",1,"CN(CCN)CCN",,,"A3_T9b2","CCCCC(CC)CCC(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)CCC(CC)CCCC)OC(=O)CCC(CC)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-0.810651748,"https://www.nature.com/articles/s41467-024-45422-9",38424061,139,3,3,87,1947.470115,276.03,3,22,29.7758,564.4611,0.769230769,9,4,1948.881,"True","False","False","1","A3","T9b2","Row647","1-A3-9b2","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row61']",197,35,16,46.5,2.5,"Row12"
13670,"LNP_0013670","LX_2024","LX_2024_F649","6-A3-6b","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCCN(C)C)c(OC(=O)C(C)CCCC)c1","CCCCC(C)C(=O)Oc1cc(OC(=O)C(C)CCCC)c(CNCCC[N+](C)(C)[H])c(OC(=O)C(C)CCCC)c1",6,"CN(C)CCCN",,,"A3_T6b","CCCCC(C)C(=O)OC1=CC(=C(C=O)C(=C1)OC(=O)C(C)CCCC)OC(=O)C(C)CCCC",,,,,,,35,10,,"DOPE","[H][C@@](COP([O-])(OCC[NH3+])=O)(OC(CCCCCCC/C=C\\CCCCCCCC)=O)COC(CCCCCCC/C=C\\CCCCCCCC)=O",16,"Cholesterol","C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C",46.5,"PEG2000","CCCCCCCCCCCCCC(=O)OCC(COP(=O)(OCCNCC(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC)O)OC(=O)CCCCCCCCCCCCC",2.5,,,0,"citrate","PBS","handmixed","in_vivo","Mouse_B6","liver","intravenous","mRNA","DNA_barcode",5,"uptake","barcoded",-1.934546135,"https://www.nature.com/articles/s41467-024-45422-9",38424061,41,1,1,21,576.4138375,94.17,1,8,6.923,164.2917,0.727272727,3,2,576.819,"True","False","False","6","A3","T6b","Row648","6-A3-6b","DOPE","cholesterol","PEG2000","35:2.5:46.5:16","IL:PEG:CHL:HL",1,"['Row86']",8,35,16,46.5,2.5,"Row81"
